Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
IBRD only,IBD,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.00920549,0.008250017,0.007151928,0.007647426,0.019619221,0.055913026,0.058853734,0.055840789,0.070025686,0.166006759,0.176569349,0.088261416,0.028037164,0.120907674,0.123473423,0.137040788,0.157409408,0.191959122,0.412177152,0.4436267,0.5532754,0.500248517,0.353084091,0.371678733,0.290162089,0.267909057,0.312117666,0.302186752,0.175876094,0.187546981,0.513260464,0.771457444,0.648028827,0.664935088,0.573683995,0.586107383,0.811836437,0.724588338,0.867725224,0.766283914,0.553783607,0.731445236,0.726849423,0.67305762,0.54076337,0.453118285,0.279450607,0.354026064,
IDA & IBRD total,IBT,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.008410211,0.007361937,0.00647987,0.007312994,0.018803968,0.053074944,0.056654509,0.054572573,0.065145298,0.152952116,0.162581718,0.076278254,0.023983959,0.107356102,0.110487767,0.122500661,0.142595688,0.173175776,0.378208409,0.409248655,0.536973748,0.481551819,0.342653941,0.364772273,0.288051942,0.266296657,0.311581089,0.302361037,0.17616508,0.188109459,0.519543138,0.783376121,0.654892143,0.675566298,0.585874235,0.601821975,0.829421614,0.743940541,0.882967776,0.782892238,0.575266456,0.771992174,0.766352569,0.705377736,0.576754589,0.480301323,0.29384763,0.372156597,
IDA total,IDA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0.000103063,0.000513932,0.003923232,0.011366752,0.029783588,0.037700209,0.043047365,0.022761939,0.039311916,0.05833749,0.012435577,0.001044134,0.01709082,0.014287583,0.011559611,0.024050734,0.019222094,0.021221592,0.025301258,0.349720266,0.272675305,0.221964165,0.274118816,0.256759359,0.242847063,0.303808206,0.304938109,0.180261668,0.195659924,0.601193944,0.944198318,0.740238029,0.808674619,0.741284746,0.806802629,1.051765639,1.002640677,1.094608882,1.011126788,0.88709113,1.382608802,1.357249462,1.168801039,1.06213348,0.826386814,0.483229239,0.624057863,
IDA blend,IDB,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.000114733,0.000228069,0.0007574,0.00523232,0.014090819,0.03548088,0.040558974,0.048200913,0.028087976,0.049160042,0.087704956,0.014790489,0.001573014,0.025293723,0.022218806,0.018603136,0.039014442,0.031658855,0.031394705,0.03590094,0.716806279,0.55412172,0.440810353,0.588401933,0.516361005,0.470238933,0.571414985,0.565538998,0.313407739,0.325167421,1.115242633,1.747625962,1.297410397,1.431879231,1.204589146,1.204490183,1.565147563,1.554370874,1.759660631,1.624537585,1.367004514,2.091151153,2.011984142,1.723463525,1.538677909,1.193146785,0.723729389,1.029972655,
Indonesia,IDN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0.003425894,0.000407755,0.025116005,0.108091322,0.099294882,0.179264342,0.325827349,1.019378065,1.056962983,0.305699441,0.034699795,0.237651287,0.388902505,0.549398607,0.947617886,0.743107753,0.564191632,0.651483029,0.962112651,0.657175972,0.461495287,0.462857323,0.57942937,0.55559777,0.646810912,0.682548324,0.977701528,0.93242756,1.402644216,1.29503248,1.063288029,1.201205795,1.326096679,1.312295191,1.162271703,1.012604097,1.097762148,1.096593842,0.752066984,0.786517247,0.760645156,0.695108289,0.818749678,1.018064826,0.55384352,0.5457096,
IDA only,IDX,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,0.000284257,0.002850334,0.008915058,0.025003617,0.034383508,0.037388426,0.017421375,0.028228297,0.029587026,0.008255095,0.000157464,0.006195826,0.005439197,0.004225931,0.011204061,0.008917173,0.012852406,0.016789222,0.038587493,0.035350202,0.02869722,0.033597274,0.035198656,0.044155071,0.066923724,0.079352673,0.071315655,0.086656005,0.186941505,0.264266258,0.265565682,0.286109574,0.32166108,0.41992283,0.494351419,0.417843043,0.343684793,0.384057031,0.382259314,0.615475781,0.604555474,0.549776446,0.54545548,0.457181264,0.263543901,0.290317739,
Isle of Man,IMN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,4.22E-05,0.000347178,0.001378004,0.004563701,0.007322665,0.007625388,0.004177494,0.006454313,0.009051508,0.002656567,0,0.003838883,0.00259873,0.001408956,0.006115943,0.005678019,0.007406742,0.006985321,0.020555944,0.023398581,0.018896333,0.022643832,0.023613281,0.030486755,0.052659694,0.0474014,0.043076955,0.055477232,0.086328654,0.082011683,0.12581301,0.112399243,0.107194508,0.143707487,0.170933056,0.097276642,0.091729191,0.142414801,0.121195868,0.197094217,0.16868894,0.108332376,0.102509616,0.080009897,0.041435701,0.043693386,
Not classified,INX,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0.060461424,0.102769676,0.191152676,0.195214766,0.095241375,0.320796621,0.350569185,0.340047452,0.148176259,0.071929628,0.078664309,0.092463584,0.116405257,0.09788345,0.061111544,0.083437828,0.065043858,0.055491235,0.061448571,0.050032673,0.014055617,0.007827783,0.03504074,0.041171483,0.028140719,0.019219031,0.018231117,0.011592867,0.018022217,0.012669403,0.021629318,0.014959999,0.011506179,0.013596799,0.013759648,0.011368509,0.005989839,0.003180521,0.044974972,0.072484567,
"Iran, Islamic Rep.",IRN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.023332634,0.019604477,0.026689566,0.036128806,0.068866026,0.18705256,0.162685768,0.199922624,0.151678311,0.229698175,0.120834485,0.063268008,0.012958036,0.087349949,0.089807929,0.092204434,0.06905037,0.092317241,0.100366962,0.130265248,0.244977323,,,0.31266692,0.33904891,0.362446458,0.453660114,0.590683738,0.52769072,0.543205325,1.148685891,1.326215918,1.253507744,1.139643394,1.237125699,1.827059385,2.208783814,2.112616746,2.233888993,2.287939582,1.707785433,2.389894289,2.646927712,3.517941274,3.867901158,2.785617097,1.507416048,1.741104356,
Iraq,IRQ,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.015863435,0.006941329,0.00831428,0.012539127,0.016097384,0.0623372,0.073903894,0.061868533,0.062743426,,0.054931854,0.018870227,0.003518035,0.018632047,0.018607163,0.027476184,0.046464216,0.065527739,0.081468782,0.089595922,0.024952946,,,,,,,,,,,,,,0.064211359,0.113007428,0.113163882,0.307219819,0.344308902,0.409413761,0.284466773,0.300316911,0.281797809,0.300973251,0.293878741,0.231710965,0.179911418,0.191085227,
Iceland,ISL,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Israel,ISR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.001084,0.000616915,0.000585942,0.000383152,0.001017029,0.002887006,0.003124623,0.00391387,0.004686642,0.008712673,0.016847152,0.008160873,0.000689141,0.003751783,0.003036835,0.003049307,0.001750087,0.001147175,0.000775666,0.000782496,0.000736181,0.000428946,0.000315647,0.000425367,0.000258773,0.000263757,0.000201181,0.00023961,0.000129173,0.000101382,0.000165191,0.00019966,0.000160174,0.000157911,0.022563628,0.048937923,0.083490823,0.096488342,0.117942643,0.090555657,0.081773065,0.153601574,0.100033198,0.232077635,0.236776353,0.163441059,0.095486224,0.101149077,
Italy,ITA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.008329356,0.011013728,0.012995194,0.014522774,0.059773808,0.085309584,0.093378098,0.07446737,0.072403087,0.114676327,0.120447857,0.095300287,0.034319585,0.090193043,0.096761052,0.093172709,0.063686544,0.029764826,0.027695452,0.029292645,0.036438882,0.028871074,0.020071337,0.030351187,0.025759534,0.024101723,0.026645134,0.027360659,0.010911291,0.007928995,0.043150069,0.07252058,0.049583178,0.041528868,0.029969189,0.02819187,0.046665253,0.039469599,0.052803214,0.043130395,0.036437344,0.052166872,0.061417497,0.051588924,0.034095696,0.026147771,0.013706275,0.019478035,
Jamaica,JAM,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jordan,JOR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015020423,0.037471519,0.031518849,0.023446751,0.033565203,0.03873479,0.043830056,0.054813404,0.065205571,0.046197084,0.038387478,0.069968759,0.076507528,0.052803742,0.058122819,0.060836687,0.075174229,0.085061435,0.074866399,0.063120201,0.058773113,0.036961062,0.053161471,0.048909837,0.042899384,0.032251799,0.019555955,0.008961098,0.009398748,
Japan,JPN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0.00029639,2.60E-05,0.002193179,0.00740573,0.007522585,0.006335874,0.004524633,0.008491021,0.009198997,0.002694696,0.000333534,0.001670597,0.002040109,0.002588937,0.002561718,0.001511886,0.000929962,0.00110286,0.001812678,0.001143704,0.000751827,0.000813287,0.000918101,0.000884062,0.001229723,0.001377014,0.000963643,0.001102804,0.001977849,0.00206283,0.002176253,0.00268813,0.003252659,0.003865593,0.005123006,0.006162304,0.006831341,0.006424123,0.004749347,0.005714715,0.005680843,0.0052702,0.006116711,0.008054143,0.004665573,0.005566461,
Kazakhstan,KAZ,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89466288,0.662213569,0.424680942,0.420058799,0.259383587,0.290174575,0.31421207,0.432333182,0.161599446,0.138021403,1.287282171,2.240694371,2.042858607,1.885971226,1.100411577,1.110137887,1.3792698,1.213518007,1.883816726,2.084255341,1.222382552,1.459955975,1.455620216,1.294927043,1.013338855,0.941109992,0.829775766,1.183765473,
Kenya,KEN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kyrgyz Republic,KGZ,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085582342,0.067272152,0.056224937,0.029017549,0.02573585,0.025689306,0.020319956,0.016216577,0.00545023,0.004148203,0.025021819,0.050984345,0.024459434,0.059147728,0.048519876,0.04660442,0.066845086,0.039169735,0.061304852,0.034972146,0.02155614,0.020296209,0.061478156,0.04209232,0.004722858,0.003383472,0.001808253,0.002451893,
Cambodia,KHM,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kiribati,KIR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
St. Kitts and Nevis,KNA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Korea, Rep.",KOR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000876842,0.00325672,0.002663985,0.002597054,0.003630503,0.004270895,0.003299359,0.003317946,0.003537378,0.004040115,0.003223412,0.002392566,0.001675389,0.001005679,
Kuwait,KWT,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0.04317605,0.051651301,0.088206168,0.108905765,0.309835063,0.34356281,0.489248782,0.547899182,,0.608758452,0.145619452,0.03186294,0.298325457,0.305631193,0.317938627,0.42590272,0.258040493,0.315328662,0.336991838,0.28271934,0.052260844,0.124444387,0.274239285,0.223913619,0.24164725,0.276349179,0.524124614,0.454485411,0.336496441,0.573044825,0.657820996,0.457296687,0.4287702,0.422881626,0.653017112,0.681496965,0.659470302,0.636446822,0.759135983,0.591798894,0.815304018,0.904152381,0.981230417,0.885037752,0.864526296,0.506917275,0.526664807,
Latin America & Caribbean (excluding high income),LAC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.020074502,0.017158816,0.012808712,0.013063802,0.022033874,0.042090284,0.03563792,0.013634966,0.017342729,0.071658847,0.119712644,0.085632217,0.042280954,0.135138898,0.115235648,0.116513685,0.108666085,0.074219224,0.067751485,0.072059857,0.081689495,0.063906586,0.062409397,0.063807941,0.049117036,0.047999165,0.057420208,0.060721086,0.054104613,0.067826901,0.091380656,0.10047432,0.102412398,0.101879894,0.105324623,0.117586868,0.137919133,0.131626652,0.133191935,0.159444194,0.107355742,0.15338461,0.184162832,0.192785433,0.140158913,0.095620518,0.057372685,0.071812514,
Lao PDR,LAO,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lebanon,LBN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Liberia,LBR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Libya,LBY,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242090366,0.20940909,0.171059156,0.228089195,0.188937856,0.247936374,0.30463451,0.333365406,0.277505094,0.153896193,0.313912863,0.444020027,0.569954282,0.42871806,0.572319259,0.929438955,1.220497555,1.291689516,1.219973831,1.603621357,1.183814902,1.90619678,1.371361463,1.856464002,2.636288118,2.496540151,1.332100538,1.067808342,
St. Lucia,LCA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Latin America & Caribbean,LCN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.019875385,0.017730716,0.013149255,0.012572136,0.021384747,0.04620119,0.039467723,0.01487142,0.01883823,0.072863079,0.12414901,0.092435313,0.045255998,0.140351905,0.125764946,0.126461684,0.116396348,0.079189055,0.07626394,0.090415771,0.093736637,0.074404578,0.068250386,0.072459972,0.056837344,0.056982173,0.067835875,0.0715441,0.063542533,0.083622878,0.119004389,0.132067513,0.142151607,0.148225387,0.152965862,0.174756672,0.206287666,0.193766412,0.193168511,0.225233637,0.151452864,0.208077996,0.241951118,0.247608426,0.18048237,0.125457824,0.075936121,0.099707616,
Least developed countries: UN classification,LDC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,0.000370437,0.003642548,0.01147277,0.025594478,0.045811371,0.049281143,0.022767795,0.036003068,0.040445275,0.011130254,0.000374896,0.008259639,0.006239983,0.003956077,0.009954094,0.008430184,0.00920504,0.008810762,0.023345771,0.022652201,0.021721977,0.02581652,0.029814354,0.036044607,0.056702804,0.050183709,0.044230422,0.065601673,0.154588229,0.233978468,0.245558578,0.269200509,0.313829043,0.390252935,0.4562495,0.451271972,0.419901519,0.474809171,0.43909289,0.660729467,0.638196119,0.599109501,0.588719244,0.551288326,0.321289051,0.346961451,
Low income,LIC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,0.000381684,0.003754228,0.012492508,0.042739968,0.045914975,0.047806534,0.022351128,0.03497179,0.027105091,0.008094896,0.000163666,0.001878399,0.00309531,0.003832883,0.008048246,0.005509391,0.01061729,0.017655479,0.035660619,0.033858184,0.025309544,0.032193762,0.031549468,0.039668406,0.048813845,0.081023302,0.073227611,0.064020649,0.104760985,0.143765307,0.112595716,0.109792911,0.132355463,0.201058279,0.257067141,0.238716015,0.12182835,0.139879081,0.262510505,0.506087268,0.469173711,0.521913519,0.406687427,0.154479736,0.07418004,0.105415409,
Liechtenstein,LIE,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lower middle income,LMC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.000282242,0.000172127,0.001160318,0.002322893,0.008610874,0.027011721,0.032009318,0.045017892,0.061409402,0.159040412,0.19147015,0.056540361,0.008475299,0.056944042,0.080485854,0.098059679,0.146162416,0.148635261,0.129012122,0.148785242,0.322204749,0.266489011,0.193254075,0.228488653,0.223947435,0.218790988,0.271592384,0.267225198,0.185549065,0.213792762,0.488565388,0.622574041,0.542184947,0.584889221,0.572906282,0.636550294,0.773346541,0.676610419,0.774811896,0.746282723,0.569184944,0.799958614,0.792530817,0.699094929,0.647890501,0.554065631,0.30844715,0.359364327,
Low & middle income,LMY,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.007165005,0.005980533,0.005617934,0.006737046,0.018448373,0.051473859,0.055750201,0.056262264,0.066852439,0.156301078,0.160801666,0.071228911,0.020929766,0.100714896,0.103694198,0.116631011,0.13925691,0.175104156,0.388840005,0.412502275,0.559680501,0.512008018,0.369269603,0.390532648,0.308619738,0.285075305,0.333683586,0.322569451,0.186189979,0.195672018,0.549813524,0.833828543,0.674869574,0.697350879,0.603938774,0.618351244,0.854306131,0.766187377,0.91587348,0.802248899,0.590191176,0.793045904,0.78343761,0.719728016,0.589683671,0.494685995,0.30232449,0.382783977,
Lesotho,LSO,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Late-demographic dividend,LTE,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.002741219,0.003226253,0.003658809,0.003694351,0.020091976,0.071806299,0.083032967,0.085626148,0.10926424,0.136122956,0.23611384,0.091469595,0.019421929,0.106934099,0.120954166,0.135872803,0.168438705,0.163262047,0.578767819,0.597304073,0.856016416,0.645906394,0.487521825,0.521571303,0.39171238,0.325268976,0.366250327,0.356858232,0.188417479,0.192805795,0.629942334,0.999817765,0.778916443,0.789725497,0.662009608,0.643278498,0.922672387,0.813683416,0.977425011,0.854243551,0.631180333,0.821060884,0.812878515,0.748311012,0.589404214,0.498161076,0.309794695,0.396539051,
Lithuania,LTU,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Luxembourg,LUX,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Latvia,LVA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Macao SAR, China",MAC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
St. Martin (French part),MAF,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.000230975,8.90E-05,9.53E-05,0.000148979,0.000367389,0.000887437,0.000827116,0.001987149,0.002918619,0.005966915,0.007286006,0.005810853,0.00104211,0.008806937,0.005573844,0.008682631,0.006070675,0.002660258,0.002098913,0.002037641,0.002086378,0.001209775,0.000606002,0.001017578,0.000702041,0.000511222,0.000615758,0.001944326,0.001404258,0.00125326,0.002597663,0.00352829,0.002595638,0.001936134,0.001943182,0.003060933,0.00437828,0.004040729,0.004261491,0.004026479,0.003471828,0.005573561,0.007280752,0.00690395,0.005812325,0.00478686,0.002072391,0.001827476,
Monaco,MCO,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000221184,0.000269649,0.000222656,9.78E-05,0.000103386,0.000458097,0.00069272,0.000448966,0.000383402,0.000242509,0.00030727,0.000331892,0.000216304,0.000308421,0.000460879,0.000121613,0.000121977,0.000216101,0.000189307,9.77E-05,8.64E-05,6.92E-05,,
Madagascar,MDG,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Maldives,MDV,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Middle East & North Africa,MEA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.014571618,0.010764118,0.013580764,0.022285211,0.039788956,0.114644471,0.11081075,0.148925677,0.17847602,0.301245911,0.248085207,0.12524823,0.028123447,0.235994621,0.246088498,0.278488107,0.280965539,0.238591857,0.237039282,0.257721014,0.255497088,0.331285234,0.269238083,0.357186236,0.283181779,0.329982515,0.413585367,0.521218602,0.440236225,0.400492688,0.740376454,0.932562208,0.815432775,0.790856496,0.824635509,1.257670445,1.506099953,1.521715802,1.534392937,1.696307266,1.329484122,1.883414106,1.989416702,2.09244008,1.954597223,1.378900891,0.792401655,0.907367558,
Mexico,MEX,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.032902387,0.031573224,0.022499947,0.022579247,0.038465925,0.073272967,0.06675556,0.029637623,0.03798772,0.146380846,0.201752924,0.135374826,0.088704617,0.277310843,0.195574987,0.188670449,0.229221018,0.151648589,0.127854733,0.123970415,0.131519034,0.103748161,0.075926272,0.066288923,0.055285608,0.081053215,0.093945442,0.092885991,0.080543354,0.082908293,0.104853701,0.10499201,0.094489881,0.102217382,0.110276829,0.137554293,0.175346333,0.184886883,0.199749653,0.313326656,0.185649207,0.245827822,0.268473228,0.25821882,0.1819002,0.119632643,0.071861502,0.083959414,
Marshall Islands,MHL,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.007242045,0.006185622,0.005797007,0.006833246,0.018640217,0.051762497,0.056052912,0.056519866,0.068313739,0.159990249,0.166119192,0.073674483,0.021745577,0.104641877,0.107327577,0.120530936,0.144088282,0.180951474,0.399981034,0.42340222,0.574650544,0.526602866,0.379052853,0.399795363,0.314035848,0.289907318,0.339494878,0.327409602,0.188627799,0.198630522,0.560486338,0.848468688,0.687895704,0.710532089,0.614101501,0.626913428,0.865805523,0.775992288,0.928475603,0.813584057,0.595224752,0.79722655,0.787907237,0.722687476,0.592741886,0.500709862,0.306215741,0.387347281,
North Macedonia,MKD,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mali,MLI,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Malta,MLT,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
